Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,6/27/2015 1:00,2015,6,27,1,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 2:00,2015,6,27,2,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 3:00,2015,6,27,3,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 4:00,2015,6,27,4,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 5:00,2015,6,27,5,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 6:00,2015,6,27,6,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 7:00,2015,6,27,7,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 8:00,2015,6,27,8,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 9:00,2015,6,27,9,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 10:00,2015,6,27,10,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 11:00,2015,6,27,11,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 12:00,2015,6,27,12,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 13:00,2015,6,27,13,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 14:00,2015,6,27,14,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 15:00,2015,6,27,15,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 16:00,2015,6,27,16,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 17:00,2015,6,27,17,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 18:00,2015,6,27,18,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 19:00,2015,6,27,19,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 20:00,2015,6,27,20,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 21:00,2015,6,27,21,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 22:00,2015,6,27,22,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/27/2015 23:00,2015,6,27,23,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 0:00,2015,6,28,0,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 1:00,2015,6,28,1,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 2:00,2015,6,28,2,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 3:00,2015,6,28,3,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 4:00,2015,6,28,4,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 5:00,2015,6,28,5,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 6:00,2015,6,28,6,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 7:00,2015,6,28,7,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 8:00,2015,6,28,8,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 9:00,2015,6,28,9,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 10:00,2015,6,28,10,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 11:00,2015,6,28,11,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 12:00,2015,6,28,12,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 13:00,2015,6,28,13,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 14:00,2015,6,28,14,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 15:00,2015,6,28,15,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 16:00,2015,6,28,16,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 17:00,2015,6,28,17,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 18:00,2015,6,28,18,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 19:00,2015,6,28,19,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 20:00,2015,6,28,20,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 21:00,2015,6,28,21,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 22:00,2015,6,28,22,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/28/2015 23:00,2015,6,28,23,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 0:00,2015,6,29,0,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 1:00,2015,6,29,1,21,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 2:00,2015,6,29,2,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 3:00,2015,6,29,3,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 4:00,2015,6,29,4,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 5:00,2015,6,29,5,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 6:00,2015,6,29,6,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 7:00,2015,6,29,7,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 8:00,2015,6,29,8,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 9:00,2015,6,29,9,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 10:00,2015,6,29,10,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 11:00,2015,6,29,11,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 12:00,2015,6,29,12,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 13:00,2015,6,29,13,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 14:00,2015,6,29,14,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 15:00,2015,6,29,15,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 16:00,2015,6,29,16,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 17:00,2015,6,29,17,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 18:00,2015,6,29,18,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 19:00,2015,6,29,19,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 20:00,2015,6,29,20,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 21:00,2015,6,29,21,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 22:00,2015,6,29,22,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/29/2015 23:00,2015,6,29,23,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 0:00,2015,6,30,0,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 1:00,2015,6,30,1,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 2:00,2015,6,30,2,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 3:00,2015,6,30,3,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 4:00,2015,6,30,4,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 5:00,2015,6,30,5,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 6:00,2015,6,30,6,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 7:00,2015,6,30,7,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 8:00,2015,6,30,8,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 9:00,2015,6,30,9,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 10:00,2015,6,30,10,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 11:00,2015,6,30,11,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 12:00,2015,6,30,12,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 13:00,2015,6,30,13,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 14:00,2015,6,30,14,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 15:00,2015,6,30,15,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 16:00,2015,6,30,16,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 17:00,2015,6,30,17,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 18:00,2015,6,30,18,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 19:00,2015,6,30,19,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 20:00,2015,6,30,20,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 21:00,2015,6,30,21,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 22:00,2015,6,30,22,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/30/2015 23:00,2015,6,30,23,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 0:00,2015,7,1,0,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 1:00,2015,7,1,1,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 2:00,2015,7,1,2,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 3:00,2015,7,1,3,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 4:00,2015,7,1,4,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 5:00,2015,7,1,5,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 6:00,2015,7,1,6,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 7:00,2015,7,1,7,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 8:00,2015,7,1,8,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 9:00,2015,7,1,9,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 10:00,2015,7,1,10,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 11:00,2015,7,1,11,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 12:00,2015,7,1,12,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 13:00,2015,7,1,13,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 14:00,2015,7,1,14,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 15:00,2015,7,1,15,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 16:00,2015,7,1,16,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 17:00,2015,7,1,17,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 18:00,2015,7,1,18,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 19:00,2015,7,1,19,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 20:00,2015,7,1,20,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 21:00,2015,7,1,21,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 22:00,2015,7,1,22,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/1/2015 23:00,2015,7,1,23,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 0:00,2015,7,2,0,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 1:00,2015,7,2,1,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 2:00,2015,7,2,2,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 3:00,2015,7,2,3,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 4:00,2015,7,2,4,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 5:00,2015,7,2,5,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 6:00,2015,7,2,6,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 7:00,2015,7,2,7,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 8:00,2015,7,2,8,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 9:00,2015,7,2,9,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 10:00,2015,7,2,10,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 11:00,2015,7,2,11,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 12:00,2015,7,2,12,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 13:00,2015,7,2,13,119,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 14:00,2015,7,2,14,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 15:00,2015,7,2,15,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 16:00,2015,7,2,16,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 17:00,2015,7,2,17,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 18:00,2015,7,2,18,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 19:00,2015,7,2,19,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 20:00,2015,7,2,20,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 21:00,2015,7,2,21,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 22:00,2015,7,2,22,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/2/2015 23:00,2015,7,2,23,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 0:00,2015,7,3,0,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 1:00,2015,7,3,1,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 2:00,2015,7,3,2,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 3:00,2015,7,3,3,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 4:00,2015,7,3,4,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 5:00,2015,7,3,5,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 6:00,2015,7,3,6,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 7:00,2015,7,3,7,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 8:00,2015,7,3,8,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 9:00,2015,7,3,9,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 10:00,2015,7,3,10,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 11:00,2015,7,3,11,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 12:00,2015,7,3,12,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 13:00,2015,7,3,13,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 14:00,2015,7,3,14,19,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 15:00,2015,7,3,15,21,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 16:00,2015,7,3,16,9,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 17:00,2015,7,3,17,13,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 18:00,2015,7,3,18,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 19:00,2015,7,3,19,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 20:00,2015,7,3,20,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 21:00,2015,7,3,21,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 22:00,2015,7,3,22,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/3/2015 23:00,2015,7,3,23,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 0:00,2015,7,4,0,18,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 1:00,2015,7,4,1,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 2:00,2015,7,4,2,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 3:00,2015,7,4,3,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 4:00,2015,7,4,4,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 5:00,2015,7,4,5,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 6:00,2015,7,4,6,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 7:00,2015,7,4,7,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 8:00,2015,7,4,8,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 9:00,2015,7,4,9,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 10:00,2015,7,4,10,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 11:00,2015,7,4,11,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 12:00,2015,7,4,12,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 13:00,2015,7,4,13,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 14:00,2015,7,4,14,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 15:00,2015,7,4,15,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 16:00,2015,7,4,16,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 17:00,2015,7,4,17,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 18:00,2015,7,4,18,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 19:00,2015,7,4,19,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 20:00,2015,7,4,20,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 21:00,2015,7,4,21,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 22:00,2015,7,4,22,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/4/2015 23:00,2015,7,4,23,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 0:00,2015,7,5,0,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 1:00,2015,7,5,1,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 2:00,2015,7,5,2,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 3:00,2015,7,5,3,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 4:00,2015,7,5,4,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 5:00,2015,7,5,5,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 6:00,2015,7,5,6,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 7:00,2015,7,5,7,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 8:00,2015,7,5,8,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 9:00,2015,7,5,9,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 10:00,2015,7,5,10,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 11:00,2015,7,5,11,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 12:00,2015,7,5,12,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 13:00,2015,7,5,13,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 14:00,2015,7,5,14,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 15:00,2015,7,5,15,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 16:00,2015,7,5,16,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 17:00,2015,7,5,17,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 18:00,2015,7,5,18,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 19:00,2015,7,5,19,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 20:00,2015,7,5,20,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 21:00,2015,7,5,21,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 22:00,2015,7,5,22,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/5/2015 23:00,2015,7,5,23,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 0:00,2015,7,6,0,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 1:00,2015,7,6,1,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 2:00,2015,7,6,2,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 3:00,2015,7,6,3,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 4:00,2015,7,6,4,19,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 5:00,2015,7,6,5,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 6:00,2015,7,6,6,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 7:00,2015,7,6,7,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 8:00,2015,7,6,8,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 9:00,2015,7,6,9,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 10:00,2015,7,6,10,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 11:00,2015,7,6,11,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,7/6/2015 12:00,2015,7,6,12,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,7/6/2015 13:00,2015,7,6,13,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,7/6/2015 14:00,2015,7,6,14,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 15:00,2015,7,6,15,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 16:00,2015,7,6,16,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 17:00,2015,7,6,17,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 18:00,2015,7,6,18,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 19:00,2015,7,6,19,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 20:00,2015,7,6,20,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 21:00,2015,7,6,21,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 22:00,2015,7,6,22,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/6/2015 23:00,2015,7,6,23,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 0:00,2015,7,7,0,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 1:00,2015,7,7,1,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 2:00,2015,7,7,2,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 3:00,2015,7,7,3,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 4:00,2015,7,7,4,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 5:00,2015,7,7,5,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 6:00,2015,7,7,6,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 7:00,2015,7,7,7,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 8:00,2015,7,7,8,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 9:00,2015,7,7,9,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 10:00,2015,7,7,10,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 11:00,2015,7,7,11,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 12:00,2015,7,7,12,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 13:00,2015,7,7,13,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 14:00,2015,7,7,14,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 15:00,2015,7,7,15,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 16:00,2015,7,7,16,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 17:00,2015,7,7,17,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 18:00,2015,7,7,18,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 19:00,2015,7,7,19,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 20:00,2015,7,7,20,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 21:00,2015,7,7,21,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 22:00,2015,7,7,22,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/7/2015 23:00,2015,7,7,23,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 0:00,2015,7,8,0,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 1:00,2015,7,8,1,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 2:00,2015,7,8,2,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 3:00,2015,7,8,3,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 4:00,2015,7,8,4,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 5:00,2015,7,8,5,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 6:00,2015,7,8,6,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 7:00,2015,7,8,7,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 8:00,2015,7,8,8,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 9:00,2015,7,8,9,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 10:00,2015,7,8,10,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 11:00,2015,7,8,11,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 12:00,2015,7,8,12,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 13:00,2015,7,8,13,106,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 14:00,2015,7,8,14,104,µg/m³,1 Hr,Valid
Chengdu,PM2.5,7/8/2015 15:00,2015,7,8,15,69,µg/m³,1 Hr,Valid
